28,39,25,38,17,22,15,1,16,24,3,4,5,32,43,42,19,14,33,10,37,6,47,26,44,11,48,2,45,21,34,20,29,35,8,12,13,23,27,7,0,36,46,9,18,31,30,49,40,41,
28,39,25,38,17,22,15,1,16,24,3,4,5,32,43,42,19,14,33,10,37,6,47,26,44,11,48,2,45,21,34,20,29,35,8,12,13,23,27,7,0,36,46,9,18,31,30,40,49,41,
28,39,25,38,17,22,15,1,16,24,3,4,5,32,43,42,19,14,33,10,37,6,47,26,44,11,48,2,45,21,34,20,29,35,8,12,13,23,27,7,0,36,46,9,18,31,30,40,49,41,
28,39,25,38,17,22,15,1,16,24,3,4,5,32,43,42,19,14,33,10,37,6,47,26,44,11,48,2,45,21,34,20,29,35,8,12,13,23,27,7,0,36,46,9,18,30,31,40,49,41,
28,39,25,38,17,22,15,1,16,24,3,4,5,32,43,42,19,14,33,10,37,6,47,26,44,11,48,2,45,21,34,20,29,35,8,12,13,23,27,7,0,36,46,9,18,30,31,40,49,41,
28,39,25,38,17,22,15,1,16,24,3,4,5,32,43,42,19,14,33,10,37,6,47,26,44,11,48,2,45,21,34,20,29,35,8,12,13,23,27,7,0,36,46,9,18,30,31,40,49,41,
28,39,25,38,17,22,15,1,16,24,3,4,5,32,43,42,19,14,33,10,37,6,47,26,44,11,48,2,45,21,34,20,29,35,8,12,13,23,27,7,0,36,9,46,18,30,31,40,49,41,
28,39,25,38,17,22,15,1,16,24,3,4,5,32,43,42,19,14,33,10,37,6,47,26,44,11,48,2,45,21,34,20,29,35,8,12,13,23,27,7,0,9,36,46,18,30,31,40,49,41,
28,39,25,38,17,22,15,1,16,24,3,4,5,32,43,42,19,14,33,10,37,6,47,26,44,11,48,2,45,21,34,20,29,35,8,12,13,23,27,7,0,9,36,46,18,30,31,40,49,41,
28,39,25,38,17,22,15,1,16,24,3,4,5,32,43,42,19,14,33,10,37,6,47,26,44,11,48,2,45,21,34,20,29,35,8,12,13,23,27,0,7,9,36,46,18,30,31,40,49,41,
28,39,25,38,17,22,15,1,16,24,3,4,5,32,43,42,19,14,33,10,37,6,47,26,44,11,48,2,45,21,34,20,29,35,8,12,13,23,0,27,7,9,36,46,18,30,31,40,49,41,
28,39,25,38,17,22,15,1,16,24,3,4,5,32,43,42,19,14,33,10,37,6,47,26,44,11,48,2,45,21,34,20,29,35,8,12,13,0,23,27,7,9,36,46,18,30,31,40,49,41,
28,39,25,38,17,22,15,1,16,24,3,4,5,32,43,42,19,14,33,10,37,6,47,26,44,11,48,2,45,21,34,20,29,35,8,12,0,13,23,27,7,9,36,46,18,30,31,40,49,41,
28,39,25,38,17,22,15,1,16,24,3,4,5,32,43,42,19,14,33,10,37,6,47,26,44,11,48,2,45,21,34,20,29,35,8,0,12,13,23,27,7,9,36,46,18,30,31,40,49,41,
28,39,25,38,17,22,15,1,16,24,3,4,5,32,43,42,19,14,33,10,37,6,47,26,44,11,48,2,45,21,34,20,29,35,0,8,12,13,23,27,7,9,36,46,18,30,31,40,49,41,
28,39,25,38,17,22,15,1,16,24,3,4,5,32,43,42,19,14,33,10,37,6,47,26,44,11,48,2,45,21,34,20,29,0,35,8,12,13,23,27,7,9,36,46,18,30,31,40,49,41,
28,39,25,38,17,22,15,1,16,24,3,4,5,32,43,42,19,14,33,10,37,6,47,26,44,11,48,2,45,21,34,20,0,29,35,8,12,13,23,27,7,9,36,46,18,30,31,40,49,41,
28,39,25,38,17,22,15,1,16,24,3,4,5,32,43,42,19,14,33,10,37,6,47,26,44,11,48,2,45,21,34,0,20,29,35,8,12,13,23,27,7,9,36,46,18,30,31,40,49,41,
28,39,25,38,17,22,15,1,16,24,3,4,5,32,43,42,19,14,33,10,37,6,47,26,44,11,48,2,45,21,0,34,20,29,35,8,12,13,23,27,7,9,36,46,18,30,31,40,49,41,
28,39,25,38,17,22,15,1,16,24,3,4,5,32,43,42,19,14,33,10,37,6,47,26,44,11,48,2,45,0,21,34,20,29,35,8,12,13,23,27,7,9,36,46,18,30,31,40,49,41,
